id,url,ścieżka,tytuł,zawiera
943,https://www.youtube.com/watch?v=bw0ZxyfVrfc,frames\Asia\Laos\Luang Prabang,Drive in Laos with Beautiful Nature,True
944,https://www.youtube.com/watch?v=yz-CvCKiVd8,frames\Asia\Laos\Luang Prabang,[Driving] Untamed Beauty: A Scenic Drive Through Vietnam's Rural Countryside,False
945,https://www.youtube.com/watch?v=O-HDpbJ6kgc,frames\Asia\Malaysia\Kuala Lumpur,DRIVING KUALA LUMPUR MALAYSIA 4K - PETRONAS TWIN TOWERS COMPLEX - AMBIENT DRIVE TV,True
946,https://www.youtube.com/watch?v=JOuyyXBkgGo,frames\Asia\Malaysia\Kuala Lumpur,"Dashcam - Kuala Lumpur Driving - PNB 118, KLCC, Four Seasons Hotel, KL Tower",True
947,https://www.youtube.com/watch?v=4QVwJLQglPs,frames\Asia\Malaysia\Kuala Lumpur,Kenya Grace - Strangers | Night Driving Kuala Lumpur DashCam POV,True
948,https://www.youtube.com/watch?v=qsinsOm5D6I,frames\Asia\Malaysia\Kuala Lumpur,Kuala Lumpur 4K - Evening Driving in The Central of The City Of Malaysia,True
949,https://www.youtube.com/watch?v=UEstFeRGfIM,frames\Asia\Malaysia\Kuala Lumpur,Dashcam - Kuala Lumpur Driving - PNB 118,True
950,https://www.youtube.com/watch?v=ttCamdB4_CU,frames\Asia\Malaysia\Kuala Lumpur,Driving in Malaysia #foryou #kualalampur #fyp #foryou #kualalumpurmalaysia #shortsfyp #driving,True
951,https://www.youtube.com/watch?v=J1kGxqBQhG4,frames\Asia\Malaysia\Kuala Lumpur,Dashcam - Driving in Kuala Lumpur - PNB 118,True
952,https://www.youtube.com/watch?v=24IOddgMZjg,frames\Asia\Malaysia\Kuala Lumpur,Dashcam - Kuala Lumpur Driving,True
953,https://www.youtube.com/watch?v=Hczhu3udhmI,frames\Asia\Malaysia\Kuala Lumpur,Driving Kuala Lumpur Malaysia in 4K Ultra HD - KL City Centre to Brickfields,True
954,https://www.youtube.com/watch?v=kRLZSvIg6Os,frames\Asia\Malaysia\Kuala Lumpur,Urban Malaysia Calming City Drives for Tourists & Locals 20250423 night,True
955,https://www.youtube.com/watch?v=voWlKshrZAg,frames\Asia\Malaysia\Kuala Lumpur,🚗Driving Kuala Lumpur City Center 🚙,True
956,https://www.youtube.com/watch?v=ikpWytY-zKU,frames\Asia\Malaysia\Kuala Lumpur,Driving [Melaka → Kuala Lumpur],True
957,https://www.youtube.com/watch?v=8UDlTMQhefA,frames\Asia\Malaysia\Kuala Lumpur,Beautifull Sunday Kuala Lumpur Drive AKLEH Highway,True
958,https://www.youtube.com/watch?v=kOdTV5a4xTg,frames\Asia\Malaysia\Kuala Lumpur,Kuala Lumpur Driving Tour - Kuala Lumpur City Centre Tour,True
959,https://www.youtube.com/watch?v=5TBwh6G2Y9c,frames\Asia\Malaysia\Kuala Lumpur,JALAN AMPANG TO SG BESI 4K 60FPS - SIGHTS AND SOUNDS OF KUALA LUMPUR,True
960,https://www.youtube.com/watch?v=YHy3PYjum4k,frames\Asia\Malaysia\Kuala Lumpur,"Street views while driving around Kuala Lumpur, Malaysia #Kualalumpur #driving",True
961,https://www.youtube.com/watch?v=ZIG2a2YHL_U,frames\Asia\Malaysia\Kuala Lumpur,Jalan Ampang (Ampang Street) Kuala Lumpur Malaysia -Afternoon Drive [4K-60fps],True
962,https://www.youtube.com/watch?v=QnC0rN6fIA8,frames\Asia\Malaysia\Kuala Lumpur,Amazing Malaysia /Drive from Kuala Lumpur to Puncak Alam/ Beautiful  Malaysia/Wonderful Malaysia,True
963,https://www.youtube.com/watch?v=O0r5rwUNB6s,frames\Asia\Malaysia\Kuala Lumpur,Kuala Lumpur driving view,True
964,https://www.youtube.com/watch?v=mOusihJ5jUw,frames\Asia\Malaysia\Kuala Lumpur,SUBANG JAYA 4K 60FPS - ANOTHER GREAT SUBURBS OF KUALA LUMPUR,True
965,https://www.youtube.com/watch?v=iHYV0XqIQyw,frames\Asia\Malaysia\Kuala Lumpur,4k kuala lumpur city kl drive pov truck Malaysia 2023,True
966,https://www.youtube.com/watch?v=I-Xadb9nyco,frames\Asia\Malaysia\Kuala Lumpur,Beautiful Monday Blue Sky KL Drive Jalan Merah Caga To MEX Highway,False
967,https://www.youtube.com/watch?v=TDHlRhF-Nzo,frames\Asia\Malaysia\Kuala Lumpur,Vehicles in Kuala Lumpur #shorts,True
968,https://www.youtube.com/watch?v=8I_KmPWRkQg,frames\Asia\Malaysia\Kuala Lumpur,#malaysia #countryside #roads #travel,True
969,https://www.youtube.com/watch?v=4bOiTJ6SRh0,frames\Asia\Malaysia\Kuala Lumpur,Driving in Kuala Lumpur,True
970,https://www.youtube.com/watch?v=rdpO-Xv_6yU,frames\Asia\Malaysia\Kuala Lumpur,"1 Hour #Drive from #kualalumpur #Malaysia, #gentinghighland is must visit #Indianfamilyvlogs #fog",True
971,https://www.youtube.com/watch?v=fyeQEFapAy8,frames\Asia\Malaysia\Kuala Lumpur,After rain Kuala Lumpur 2023,True
972,https://www.youtube.com/watch?v=RkuAV0XvTAo,frames\Asia\Malaysia\Kuala Lumpur,"KUALA LUMPUR TO AIRPORT ROAD, EXPESS WAY ROAD, MALAYSIA",True
973,https://www.youtube.com/watch?v=jYd5j_hkUEE,frames\Asia\Malaysia\Kuala Lumpur,Malaysia's longest bridge. #malaysia #penang #bridge #car #drive #promotion #trip,True
974,https://www.youtube.com/watch?v=OfE4EAylUNk,frames\Asia\Malaysia\Kuala Lumpur,Cameron road,False
975,https://www.youtube.com/watch?v=cp8akkk2eKA,frames\Asia\Malaysia\Kuala Lumpur,"Drive through village roads in Kerala, India ♥️ #village #city #town #roadtrip #drive #shorts #reels",False
976,https://www.youtube.com/watch?v=2g7P0qKScQE,frames\Asia\Malaysia\Kuala Lumpur,rawang selengor Malaysia,True
977,https://www.youtube.com/watch?v=3Rki7DJC3kE,frames\Asia\Malaysia\Kuala Lumpur,"4K 60FPS - Driving from Jalan Ipoh to Mont Kiara, Kuala Lumpur, Malaysia",True
978,https://www.youtube.com/watch?v=csYJFEbJsmM,frames\Asia\Malaysia\Kuala Lumpur,Driving In Kuala Lumpur,True
979,https://www.youtube.com/watch?v=efaEOQ-SMDw,frames\Asia\Malaysia\Kuala Lumpur,DRIVING INTO KUALA LUMPUR 4K 60FPS - COMING FROM THE NEW KLANG VALLEY EXPRESSWAY (NKVE)!,True
980,https://www.youtube.com/watch?v=vKy095WGKjI,frames\Asia\Malaysia\Kuala Lumpur,Kuala Lumpur To Malacca | Driving  on Malaysian Highways |@NomadicTraveller,True
981,https://www.youtube.com/watch?v=IfgeJp44-RU,frames\Asia\Malaysia\Kuala Lumpur,#Driving #Highway #Greenery #KualaLumpur #Malaysia #AalaAkhtar,True
982,https://www.youtube.com/watch?v=qJvwJq-hvo4,frames\Asia\Malaysia\Kuala Lumpur,A Drive into the Rainforest,False
983,https://www.youtube.com/watch?v=3EsKwlkMJJE,frames\Asia\Malaysia\Kuala Lumpur,4K Time Lapse Drive from Kuala Lumpur Kajang Impian Golf and Country Resort #4kvideo #timelapse,True
984,https://www.youtube.com/watch?v=3TVqg3cXPlA,frames\Asia\Malaysia\Kuala Lumpur,Driving from Kampar to Bidor on the old trunk road to KL during sunset,False
985,https://www.youtube.com/watch?v=a-XS_ZwxIrs,frames\Asia\Mongolia\Ajagaa,Narrow village road drive #dashcam #nature #travel #morningdriving #asmr #asmrvideo #shorts #short,False
986,https://www.youtube.com/watch?v=m3vJ0tEVsoM,frames\Asia\Myanmar\Bagan,Bagan village street driving in Myanmar,True
987,https://www.youtube.com/watch?v=Tz13Re-d0GY,frames\Asia\Myanmar\Bagan,Popa to Bagan Drive Through Byatta Pann Satt Road,True
988,https://www.youtube.com/watch?v=JxZbEUH06xQ,frames\Asia\Myanmar\Bagan,THALL TO BAGAN ROAD KPK PAKISTAN,True
989,https://www.youtube.com/watch?v=Z5JGRTaqkKI,frames\Asia\Myanmar\Bagan,Road side from Mandalay to Bagan #1,True
990,https://www.youtube.com/watch?v=je8MOVSy70o,frames\Asia\Myanmar\Bagan,Driving through villages in Hungary 🇭🇺 #shorts #traveling #freedom,False
991,https://www.youtube.com/watch?v=DQAHXgE7EYU,frames\Asia\Myanmar\Bagan,Bagan Trip 2022,True
992,https://www.youtube.com/watch?v=PMonEdg4QjM,frames\Asia\Myanmar\Bagan,Myanmar Taxi Ride into the Countryside,True
993,https://www.youtube.com/watch?v=L4qKg8JfXAo,frames\Asia\Myanmar\Bagan,Going for Bagan Bilash-2,True
994,https://www.youtube.com/watch?v=Y5yOPRzlg8w,frames\Asia\Myanmar\Bagan,Day 3 - Naypyidaw to Namsang Drive Lapse (Myanmar),True
995,https://www.youtube.com/watch?v=kqZuOSiqb80,frames\Asia\Myanmar\Bagan,Leaving Bagan  1,True
996,https://www.youtube.com/watch?v=bymMHHMiyHg,frames\Asia\Myanmar\Bagan,Nyaung Oo-Mount Popa Road,False
997,https://www.youtube.com/watch?v=GwluWB-BepI,frames\Asia\Myanmar\Bagan,Driving in the countryside| Vietnam| Travel| 2K,False
998,https://www.youtube.com/watch?v=vjzSf1S6z44,frames\Asia\Myanmar\Bagan,Sunset Driving Rural Myanmar (Burma),True
999,https://www.youtube.com/watch?v=5RjctzjpC_Q,frames\Asia\Myanmar\Bagan,Leaving Bagan  2,True
1000,https://www.youtube.com/watch?v=LH8Had4nxek,frames\Asia\Myanmar\Bagan,"driving thru beautiful countryside on the outskirts of Pokhkara, Nepal",False
1001,https://www.youtube.com/watch?v=cjI-AbYwqPE,frames\Asia\Myanmar\Bagan,EUROPEAN COUNTRYSIDE | POLAND | 4K DRIVE - fields and villages,False
1002,https://www.youtube.com/watch?v=-Awxs80qINs,frames\Asia\Myanmar\Bagan,Going for Bagan Bilash,True
1003,https://www.youtube.com/watch?v=9sFLVQxmkdA,frames\Asia\Myanmar\Bagan,"driving thru beautiful countryside on the outskirts of Pokhkara, Nepal",False
1004,https://www.youtube.com/watch?v=Rb7hDD0Mo5g,frames\Asia\Myanmar\Bagan,A 3 minute drive to Garden Valley,False
1005,https://www.youtube.com/watch?v=xETvjW2zVdw,frames\Asia\Myanmar\Bagan,"Bagan to Chapri road, Kurram district",True
1006,https://www.youtube.com/watch?v=127mNxDwRlY,frames\Asia\Myanmar\Bagan,Shan state drive,False
1007,https://www.youtube.com/watch?v=9d4U9sG4vP0,frames\Asia\Myanmar\Bagan,☔️Midnight Rural Highway Rain Drive 😴 Fall Asleep Fast💤,False
1008,https://www.youtube.com/watch?v=8xJr-hGzbB0,frames\Asia\Myanmar\Bagan,Bilu Island. POV,False
1009,https://www.youtube.com/watch?v=9OZj7whMU-E,frames\Asia\Myanmar\Bagan,Rainy Drive  though English countryside || A Rainy Autumn day || The great British weather,False
1010,https://www.youtube.com/watch?v=JslPpvQiAys,frames\Asia\Myanmar\Bagan,cha bagan #siliguri,True
1011,https://www.youtube.com/watch?v=O_io6-M6nYY,frames\Asia\Myanmar\Bagan,Driving | Sreemangal Beautiful Road Area || Cha Bagan | Tea garden | street view | Ho Paharia Mon |,True
1012,https://www.youtube.com/watch?v=TPOOSwZOUs0,frames\Asia\Myanmar\Bagan,*TOO FAST* 💨 dwelling on mistakes 😣 #driving #test #fail #speed #slow #london #road #car #omg,False
1013,https://www.youtube.com/watch?v=SBx7ZvHgJ7o,frames\Asia\Myanmar\Bagan,*CRAZIEST* Road through Peak District! 🔥 Winnatt’s Pass😍,False
1014,https://www.youtube.com/watch?v=VaJndUSMYrQ,frames\Asia\Myanmar\Bagan,Early Morning Drive in The Rain,False
1015,https://www.youtube.com/watch?v=JQ3DGy_Jq-8,frames\Asia\Myanmar\Bagan,The Australian Outback is dangerous sometimes #australianoutback,False
1016,https://www.youtube.com/watch?v=hQgVzg3vJgI,frames\Asia\Myanmar\Bagan,HGV fails to clear road before turning into a blind junction.,False
1017,https://www.youtube.com/watch?v=StkcafqKhws,frames\Asia\Myanmar\Bagan,🇧🇪 Driving on the highway in Belgium 🇧🇪,False
1018,https://www.youtube.com/watch?v=8wA6MhjvKwA,frames\Asia\Myanmar\Bagan,Germany countryside driving #actros #dashcam #mercedes #pov,False
1019,https://www.youtube.com/watch?v=a5QUMEQF_yA,frames\Asia\Myanmar\Bagan,7 Hours relaxing car drive in the rain - China's rural roads in the countryside of Shaanxi province,False
1020,https://www.youtube.com/watch?v=DuT99SoS6S8,frames\Asia\Myanmar\Bagan,"Driving in rain in the Swiss countryside through forests, wooden bridges, mountain passes and clouds",False
1021,https://www.youtube.com/watch?v=HkPykDjw_uY,frames\Asia\Myanmar\Bagan,SWISS - Top 10 Most Beautiful Villages in Switzerland ‘ You Must Visit -  4K (3),False
1022,https://www.youtube.com/watch?v=0Vkkmx2u_OI,frames\Asia\Myanmar\Bagan,speed on countryside roads #dashcamvideos #dashcam #driving #englishcountryside,False
1023,https://www.youtube.com/watch?v=ACrx2WQVyX8,frames\Asia\Myanmar\Bagan,Driving on country roads. #countryroads #mocktest,False
1024,https://www.youtube.com/watch?v=w9XlHd8lYuE,frames\Asia\Myanmar\Bagan,Canadian Countryside Drive | Beautiful Ontario | Relaxing  Country Music | 4K,False
1025,https://www.youtube.com/watch?v=bAOwZBOttIs,frames\Asia\Myanmar\Bagan,A working day of an Asian driver | Driving in the countryside,True
1026,https://www.youtube.com/watch?v=1uMmco2zNZc,frames\Asia\Myanmar\Bagan,Swiss Scenic Drive 4K |  Interlaken - Lauterbrunnen - Grindelwald,False
1027,https://www.youtube.com/watch?v=DAZ43FM_gjU,frames\Asia\Myanmar\Bagan,"""Country Roads: Exploring the Scenic Beauty of Rural Landscapes""",False
1028,https://www.youtube.com/watch?v=zAqRvTw7omU,frames\Asia\Philippines\Manila,Quick Drive Around Manila POV [4K] 250204210653.mp4,True
1029,https://www.youtube.com/watch?v=jv4C39cjLEc,frames\Asia\Philippines\Manila,Quick Drive Around Manila POV [4K] 250204203846.mp4,True
1030,https://www.youtube.com/watch?v=I4iHjvk0pL0,frames\Asia\Philippines\Manila,Quick Drive Around Manila POV [4K] 250204211245.mp4,True
1031,https://www.youtube.com/watch?v=oRBZQ3jPXko,frames\Asia\Philippines\Manila,Quick Drive Around Manila POV [4K] 250204210759.mp4,True
1032,https://www.youtube.com/watch?v=XVmhz_pzy0w,frames\Asia\Philippines\Manila,Quick Drive Around Manila POV [4K] 250204211350.mp4,True
1033,https://www.youtube.com/watch?v=djc_YbntwUI,frames\Asia\Philippines\Manila,Quick Drive Around Manila POV [4K] 250204210620.mp4,True
1034,https://www.youtube.com/watch?v=c5NSzsr4ajM,frames\Asia\Philippines\Manila,Greater Manila Drive POV [4K] 250228033721,True
1035,https://www.youtube.com/watch?v=NjEi1t80Nkc,frames\Asia\Philippines\Manila,Ultimate Greater Manila Drive POV [4K] 250212171953 #roadtrip #roadtour #pov #dashboardpov #drivearo,True
1036,https://www.youtube.com/watch?v=tsCJeB_jyiQ,frames\Asia\Philippines\Manila,Driving Greater Manila Philippines [4K] 250218012026,True
1037,https://www.youtube.com/watch?v=XUBBR88gDKo,frames\Asia\Philippines\Manila,Quick drive POV manila streets,True
1038,https://www.youtube.com/watch?v=7qZOxUFRl4A,frames\Asia\Philippines\Manila,Quick Drive Around Manila POV [4K] 250204210051.mp4,True
1039,https://www.youtube.com/watch?v=5Po9Ymsgo14,frames\Asia\Philippines\Manila,Driving Around Countryside outside Manila,True
1040,https://www.youtube.com/watch?v=R0Tg3G4XoKo,frames\Asia\Philippines\Manila,Jim Corbett-Manila Route Scenic Drive,True
1041,https://www.youtube.com/watch?v=AESqCmA81KU,frames\Asia\Philippines\Manila,"[4K] NLEX & SCTEX | METRO MANILA to MORONG, BATAAN: DAYBREAK/ SUNRISE Drive Tour | With Exits",True
1042,https://www.youtube.com/watch?v=OJdQ3HlyCRY,frames\Asia\Philippines\Manila,A Long Drive From Manila to the Countryside of the Philippines.,True
1043,https://www.youtube.com/watch?v=ZHYzEyiY5J4,frames\Asia\Philippines\Manila,Drive from Machula to Manila Village,True
1044,https://www.youtube.com/watch?v=Lu_h4PE2riY,frames\Asia\Philippines\Manila,WHAT TO EXPECT in PHILIPPINES Countryside Driving in Bicol -,True
1045,https://www.youtube.com/watch?v=RybimK0DFAE,frames\Asia\Philippines\Manila,Philippines Manila Trip - Rural Area,True
1046,https://www.youtube.com/watch?v=rHCxbKnszAQ,frames\Asia\Philippines\Manila,TRAVEL FOR THE SIGHTS | Driving Philippine Countryside,False
1047,https://www.youtube.com/watch?v=mbrDPeyD4xw,frames\Asia\Philippines\Manila,Manila:-Scenic Drive Salt-Ranikhet Route(U.K.),True
1048,https://www.youtube.com/watch?v=MTNp2vtJ5po,frames\Asia\Philippines\Manila,Philippine Island Drive #video #philippines,True
1049,https://www.youtube.com/watch?v=H3_iEZrtbn0,frames\Asia\Philippines\Manila,Tecson St. #manila #mtpb #mmda #dilg #driving #drivesafe #philippines,True
1050,https://www.youtube.com/watch?v=ff5wsWnf6bE,frames\Asia\Philippines\Manila,Range Rover binangga 🫣 #automobile #caraccessories #carsafety #rangerover  #landrover #manila,True
1051,https://www.youtube.com/watch?v=bpTmrXIwh2E,frames\Asia\Philippines\Manila,road trippin’,False
1052,https://www.youtube.com/watch?v=yAMEU5YJn3I,frames\Asia\Philippines\Manila,The Countryside | Mindanao Philippines #travel #nature,True
1053,https://www.youtube.com/watch?v=3jl6YIQeDlw,frames\Asia\Philippines\Manila,Short drive in Negros Oriental Philippines: What you'll see,True
1054,https://www.youtube.com/watch?v=nxBFaU3jRgo,frames\Asia\Philippines\Manila,Roads in Manila Philippines,True
1055,https://www.youtube.com/watch?v=71A9rVHsVqc,frames\Asia\Philippines\Manila,Piy Margal Street #sampaloc #manila #philippines🇵🇭 #sanlakadnyo #driving #drivingtour,True
1056,https://www.youtube.com/watch?v=LBHwRG96IHw,frames\Asia\Philippines\Manila,The Urban Canopy of Trees 🌳🚘🌳 #shorts #car #drive,False
1057,https://www.youtube.com/watch?v=8WEhreemg34,frames\Asia\Philippines\Manila,Manila to Baguio City via Kennon Rd - Hyperlapse Driving Tour | City of Pines [4k],True
1058,https://www.youtube.com/watch?v=YUchFTY_4tU,frames\Asia\Philippines\Manila,DDPAI MINI Dash Cam | SM Aura | Makati City | Driving around Manila | Philippines,True
1059,https://www.youtube.com/watch?v=-wyncWyt6Y0,frames\Asia\Philippines\Manila,sunny day#goinghome#northnegros#philippines#roadtrip#rural,True
1060,https://www.youtube.com/watch?v=dV91XO8y3Ag,frames\Asia\Philippines\Manila,P. Florentino Street #sampaloc #manila #philippines🇵🇭 #sanlakadnyo #driving #drivingtour,True
1061,https://www.youtube.com/watch?v=hyllWnbMg1Y,frames\Asia\Philippines\Manila,Raining in Manila - Pasay Philippines | SAVOY Hotel Manila Staycation #shorts #rain #vacation,True
1062,https://www.youtube.com/watch?v=mCqpyz9EhFk,frames\Asia\Philippines\Manila,Drive through rural Philippines,True
1063,https://www.youtube.com/watch?v=sgVONQLrOWg,frames\Asia\Philippines\Manila,"Driving to Karijini National Park - Pilbara, Western Australia - 🇦🇺 4K / Raw Audio / POV",False
1064,https://www.youtube.com/watch?v=iHl_xJFDvH8,frames\Asia\Philippines\Manila,Part 4 REAL TIME TRAVEL/DRIVING AROUND OCCIDENTAL MINDORO TO MANILA,True
1065,https://www.youtube.com/watch?v=iPgfYVgBh1o,frames\Asia\Philippines\Manila,countryside drive,False
1066,https://www.youtube.com/watch?v=NqSDMX7d4Uw,frames\Asia\Philippines\Manila,"Philippines [4K] Drive: Scenic Route from SANTO TOMAS, La Union to VIGAN, Ilocos Sur in just 3.7 Hrs",True
1067,https://www.youtube.com/watch?v=a-XS_ZwxIrs,frames\Asia\Philippines\Manila,Narrow village road drive #dashcam #nature #travel #morningdriving #asmr #asmrvideo #shorts #short,False
1068,https://www.youtube.com/watch?v=gHfk6L2ISiA,frames\Asia\Saudi Arabia\AlUla,AlUla Drive - December 2024,True
1069,https://www.youtube.com/watch?v=fBrpZUisYlw,frames\Asia\Saudi Arabia\AlUla,AlUla City - Drive View,True
1070,https://www.youtube.com/watch?v=dcTdCrU3gus,frames\Asia\Saudi Arabia\AlUla,AlUla drive to Old Town,True
1071,https://www.youtube.com/watch?v=Bdo1Ab05994,frames\Asia\Saudi Arabia\AlUla,Harrat Viewpoint Drive in Alula صعود مطل الحرة بالعلا,True
1072,https://www.youtube.com/watch?v=CKO0FqhDqTQ,frames\Asia\Saudi Arabia\AlUla,Road Trip to Alula from Hail,True
1073,https://www.youtube.com/watch?v=je8MOVSy70o,frames\Asia\Saudi Arabia\AlUla,Driving through villages in Hungary 🇭🇺 #shorts #traveling #freedom,False
1074,https://www.youtube.com/watch?v=JQ3DGy_Jq-8,frames\Asia\Saudi Arabia\AlUla,The Australian Outback is dangerous sometimes #australianoutback,False
1075,https://www.youtube.com/watch?v=StkcafqKhws,frames\Asia\Saudi Arabia\AlUla,🇧🇪 Driving on the highway in Belgium 🇧🇪,False
1076,https://www.youtube.com/watch?v=tvZlxF9aEbE,frames\Asia\Saudi Arabia\Riyadh,"4K Drive: Riyadh to Al Muzammiya, Saudi Arabia | No Talking, Only Car Sound | Scenic Highway Dashcam",True
1077,https://www.youtube.com/watch?v=Q7IvVXUD1yg,frames\Asia\Saudi Arabia\Riyadh,"Al Muzammiya to Riyadh | Scenic Drive in Saudi Arabia | 4K Dashcam | No Music, Just Road Sounds",True
1078,https://www.youtube.com/watch?v=7jMY9fqMbxs,frames\Asia\Saudi Arabia\Riyadh,Riyadh to Al Mulham Drive | Dash Cam | No Talking | King Fahad Road & Salbookh Road | Car Sound Only,True
1079,https://www.youtube.com/watch?v=eCsQ2CFrdJs,frames\Asia\Saudi Arabia\Riyadh,"""City Sight of Riyadh, Saudi Arabia | Relaxing Dash Cam Drive with Car Sounds""",True
1080,https://www.youtube.com/watch?v=TgBGomfH0EQ,frames\Asia\Saudi Arabia\Riyadh,Al Mulham to Riyadh Drive | Dash Cam | No Talking | King Fahad & Madina Road | Car Sound Only,True
1081,https://www.youtube.com/watch?v=sPHPLiQr9co,frames\Asia\Saudi Arabia\Riyadh,Driving in #riyadh #2024 Dusk #dashcam,True
1082,https://www.youtube.com/watch?v=w8CSzq_VnA8,frames\Asia\Saudi Arabia\Riyadh,Traffic-free roads.,False
1083,https://www.youtube.com/watch?v=zvfv42q6Oco,frames\Asia\Saudi Arabia\Riyadh,#explore #riyadhadventure #travel #sauditour #car #riyadh #dashcam #riyadhsaudi #speed,True
1084,https://www.youtube.com/watch?v=IU8OpAPb8hI,frames\Asia\Saudi Arabia\Riyadh,"Drive through Riyadh, Saudi Arabia #travel #vacation",True
1085,https://www.youtube.com/watch?v=fZqvwkoWk0U,frames\Asia\Saudi Arabia\Riyadh,Driving time#riyadh city # taj #sprey #viral#sort#sort vedio,True
1086,https://www.youtube.com/watch?v=LapO83TzjSM,frames\Asia\Saudi Arabia\Riyadh,RIYADH SAUDI ARABIA | CAR DASHCAM SLOMO EFFECT VIDEO | 1ST RAMADAN IN RIYADH SAUDI ARABIA | BhrInKsa,True
1087,https://www.youtube.com/watch?v=h1iRGN-teZY,frames\Asia\Saudi Arabia\Riyadh,Driving- City Car Driving Riyadh Location state saudi arabia - 4k- سعوديه اريبيا,True
1088,https://www.youtube.com/watch?v=bUvsUhPMvUk,frames\Asia\Saudi Arabia\Riyadh,Riyadh city / May 9 2020,True
1089,https://www.youtube.com/watch?v=f5Pbg2TBGck,frames\Asia\Saudi Arabia\Riyadh,Family Driver in Saudi - Riyadh Saudi Arabia Road Exit 4 to Exit 17 Road View,True
1090,https://www.youtube.com/watch?v=T78wsQZt494,frames\Asia\Saudi Arabia\Riyadh,Saudi Arabia Riyadh drive 2023 #shorts,True
1091,https://www.youtube.com/watch?v=_Mcd-fLbqK0,frames\Asia\Saudi Arabia\Riyadh,Riyadh at night time alone in road  #shortvideo #riyadh #foryou #love,True
1092,https://www.youtube.com/watch?v=izYNGdLMe_U,frames\Asia\Saudi Arabia\Riyadh,Riyadh Malik Fahad Road 😎😎#Ali M vloggers,True
1093,https://www.youtube.com/watch?v=7veEarx_mc8,frames\Asia\Saudi Arabia\Riyadh,Riyadh king Khalid road at  night 🌉 #trendingvideo #viral #subscribe,True
1094,https://www.youtube.com/watch?v=IZk-6dEPC7k,frames\Asia\Saudi Arabia\Riyadh,Village Scenes: Life in Saudi Arabia,True
1095,https://www.youtube.com/watch?v=GST29f-_6Qg,frames\Asia\Saudi Arabia\Riyadh,Greenery After Rains In Saudi Arabia | Route 65 Riyadh - Qassim Road #saudiarabia #route65,True
1096,https://www.youtube.com/watch?v=5iG7544a4Dc,frames\Asia\Saudi Arabia\Riyadh,"Makkah rd @ Muzahimiyah Riyadh ksa nov24,2020",True
1097,https://www.youtube.com/watch?v=fwIbzpuREmk,frames\Asia\Saudi Arabia\Riyadh,dangerous driving Saudi Arabia,True
1098,https://www.youtube.com/watch?v=ioBfoETJXGY,frames\Asia\Saudi Arabia\Riyadh,Desert | Al Kharj | KSA,False
1099,https://www.youtube.com/watch?v=iffCSbHfzmw,frames\Asia\Saudi Arabia\Riyadh,Riyadh to Derab Drive | Dash Cam | No Talking Only Car Sound | Saudi Arabia Scenic Road Trip,True
1100,https://www.youtube.com/watch?v=aAicoTJyX6I,frames\Asia\Saudi Arabia\Riyadh,Charming Countryside & Tesla Tech,False
1101,https://www.youtube.com/watch?v=wil_vTMrj3E,frames\Asia\Saudi Arabia\Riyadh,Rural drive,False
1102,https://www.youtube.com/watch?v=f39HelyI6vA,frames\Asia\Saudi Arabia\Riyadh,RIYADH CITY 4 - ON THE ROAD,True
1103,https://www.youtube.com/watch?v=3mRCwTCZhBU,frames\Asia\Saudi Arabia\Riyadh,"Japan Countryside Drive 4K - Kimitsu City to Isumi City, Chiba Prefecture",False
1104,https://www.youtube.com/watch?v=PE6Z3alkLCE,frames\Asia\Saudi Arabia\Riyadh,Midnight Driving in The Road,False
1105,https://www.youtube.com/watch?v=8sCDZ1nwNxI,frames\Asia\Saudi Arabia\Riyadh,Outside Riyadh traveling 10 hours,True
1106,https://www.youtube.com/watch?v=6JcnDh1iSUM,frames\Asia\Saudi Arabia\Riyadh,Heavy Rain in Riyadh and City Drive | First rain of 2023 | Saudi Arabia 🇸🇦 | Live Like Traveller,True
1107,https://www.youtube.com/watch?v=lEZMjAKdu4w,frames\Asia\Saudi Arabia\Riyadh,RIYADH CITY 1 - ON THE ROAD,True
1108,https://www.youtube.com/watch?v=TPEZDj6Tydw,frames\Asia\Saudi Arabia\Riyadh,"Driving Home, a short drive through my neighborhood.",False
1109,https://www.youtube.com/watch?v=23w-_WCNcts,frames\Asia\Saudi Arabia\Riyadh,Landing in riyadh saudi arabia,True
1110,https://www.youtube.com/watch?v=Ph3Dyf8buE8,frames\Asia\Saudi Arabia\Riyadh,HYPERLAPSE RIYADH EPISODE 3 ALMALAZ & MAKKA ROAD,True
1111,https://www.youtube.com/watch?v=hCuDnOsBse4,frames\Asia\Saudi Arabia\Riyadh,RIYADH CITY 3 - On the Road,True
1112,https://www.youtube.com/watch?v=wUCNj1mr2VI,frames\Asia\Saudi Arabia\Riyadh,Drive in Rain Riyadh Saudi Arabia 2018,True
1113,https://www.youtube.com/watch?v=cAOb7LoeNXI,frames\Asia\Saudi Arabia\Riyadh,RIYADH CITY 2 - ON THE ROAD,True
1114,https://www.youtube.com/watch?v=PtCEo2x7hnU,frames\Asia\Saudi Arabia\Riyadh,[Driving Saudi Arabia  4K] Qiddya City to Riyadh  Highway. Relax and sleep.,True
1115,https://www.youtube.com/watch?v=Iv6l0kfHNaA,frames\Asia\Saudi Arabia\Riyadh,Summer Driving - French Countryside Drive 4K,False
